Date,Open,High,Low,Last,Close,Total Trade Quantity,Turnover (Lacs)
2014-05-06,20642.0,20905.0,20642.0,20799.95,20812.65,5216.0,1085.98
2014-05-07,20605.0,20925.0,20604.5,20750.0,20761.25,7792.0,1620.17
2014-05-08,20632.0,21392.0,20632.0,21255.05,21287.95,8068.0,1700.25
2014-05-09,21290.1,21498.0,21052.0,21450.0,21417.2,10443.0,2226.56
2014-05-12,21450.0,21747.0,21410.05,21575.0,21602.25,6906.0,1490.74
2014-05-13,21675.0,21784.95,21200.0,21400.0,21404.8,6127.0,1317.45
2014-05-14,21409.0,22046.95,21259.0,21880.0,21902.3,9202.0,2003.47
2014-05-15,21902.15,22029.95,21510.0,21601.0,21584.75,6651.0,1450.42
2014-05-16,21950.0,22670.0,21715.0,22199.0,22222.8,9590.0,2142.56
2014-05-19,22161.0,23000.0,22161.0,22900.0,22820.2,4635.0,1047.3
2014-05-20,22905.0,23002.2,22567.3,22710.0,22775.9,5187.0,1182.78
2014-05-21,22769.0,22975.0,22401.0,22411.1,22445.3,7873.0,1777.87
2014-05-22,22542.95,23045.0,22542.0,22850.0,22833.45,5556.0,1269.07
2014-05-23,22850.0,23278.6,22850.0,23155.0,23143.5,5095.0,1177.04
2014-05-26,23200.0,23390.0,22750.05,23099.0,23076.45,9200.0,2130.97
2014-05-27,23098.0,23100.0,22550.0,22700.0,22731.7,5540.0,1263.18
2014-05-28,23020.0,23020.0,22551.0,22959.0,22880.95,10582.0,2419.84
2014-05-29,22800.0,23098.8,22800.0,22870.0,22936.1,2554.0,586.47
2014-05-30,22710.0,22920.0,22653.05,22800.0,22733.3,3759.0,856.63
2014-06-02,22506.0,23130.0,22506.0,23011.5,23009.15,5101.0,1169.15
2014-06-03,22985.0,23300.0,22950.0,23199.0,23198.45,3628.0,838.98
2014-06-04,23189.4,23300.05,23055.1,23120.0,23142.4,2060.0,477.45
2014-06-05,23012.0,23921.65,23012.0,23900.0,23848.4,7363.0,1737.8
2014-06-06,23900.05,24548.0,23900.05,24150.0,24340.2,9635.0,2341.96
2014-06-09,24150.0,24635.0,24122.0,24540.0,24585.9,4142.0,1014.14
2014-06-10,24560.0,24634.65,24192.95,24202.15,24242.75,6130.0,1489.09
2014-06-11,24265.05,24599.0,23655.0,23770.0,23785.3,7476.0,1808.87
2014-06-12,23784.0,24085.0,23705.6,23850.0,23866.95,2877.0,687.26
2014-06-13,23800.0,24079.15,23200.0,23263.2,23279.05,5082.0,1198.29
2014-06-16,23250.0,23410.0,22448.95,22825.0,22804.6,6487.0,1479.32
2014-06-17,22801.7,23550.0,22801.7,23500.0,23469.3,5179.0,1207.63
2014-06-18,23400.0,23888.0,23400.0,23456.0,23483.9,5118.0,1211.46
2014-06-19,23332.0,23749.95,23200.0,23261.1,23312.15,2692.0,631.18
2014-06-20,23263.0,23500.0,23110.05,23179.95,23180.5,1916.0,445.78
2014-06-23,23300.0,23697.95,23250.0,23585.0,23610.9,4893.0,1148.84
2014-06-24,23601.0,24048.0,23601.0,23712.05,23798.05,5502.0,1311.99
2014-06-25,23521.0,23950.0,23406.0,23441.0,23490.6,5333.0,1262.98
2014-06-26,23580.0,23687.0,22986.95,23239.95,23159.1,10634.0,2476.68
2014-06-27,23340.0,23550.0,23110.5,23166.95,23176.3,5171.0,1202.51
2014-06-30,23199.6,23670.0,23199.6,23669.95,23611.6,3791.0,892.07
2014-07-01,23699.8,23775.0,23500.0,23649.0,23649.75,2941.0,696.01
2014-07-02,23750.0,24034.5,23658.85,23875.0,23866.05,8725.0,2082.31
2014-07-03,23875.0,24049.0,23550.0,23550.0,23732.4,3469.0,827.85
2014-07-04,23970.0,23970.0,23572.6,23730.0,23742.45,3614.0,857.64
2014-07-07,23750.0,23859.95,23540.0,23622.0,23620.85,2195.0,519.38
2014-07-08,23750.0,23750.0,22766.0,22970.0,22957.75,4275.0,996.8
2014-07-09,23001.0,23250.0,22651.05,22820.0,22833.6,4559.0,1044.67
2014-07-10,22801.25,23132.8,22050.0,22347.95,22445.05,10259.0,2317.67
2014-07-11,22500.0,22660.0,21360.05,21460.0,21617.1,7696.0,1691.35
2014-07-14,21617.1,21899.0,21001.0,21490.0,21513.9,4221.0,908.5
2014-07-15,21655.0,21988.0,21610.0,21840.0,21906.75,3130.0,683.57
2014-07-16,22460.0,22924.15,21625.0,22899.95,22821.3,10086.0,2270.18
2014-07-17,22700.0,23350.1,22700.0,23220.0,23288.55,7536.0,1739.02
2014-07-18,23099.0,23474.95,22880.0,23311.0,23311.65,6292.0,1460.81
2014-07-21,23335.1,23549.0,23130.05,23150.0,23211.85,3476.0,811.36
2014-07-22,23399.0,23399.0,22905.0,22955.0,22992.05,4349.0,1005.68
2014-07-23,22999.0,24768.65,22450.0,24668.95,24332.3,59158.0,14003.82
2014-07-24,24499.0,24680.65,23701.2,23835.05,23858.1,19603.0,4724.2
2014-07-25,24089.0,24089.0,23336.6,23655.05,23719.7,5951.0,1411.47
2014-07-28,23725.0,23990.0,23500.0,23550.0,23594.45,3640.0,860.0
2014-07-30,23551.0,23749.0,23312.0,23540.0,23584.65,3682.0,864.78
2014-07-31,23600.0,23675.0,23255.75,23282.05,23337.2,4987.0,1168.56
2014-08-01,23265.0,23950.0,22999.95,23280.1,23324.15,9108.0,2143.39
2014-08-04,23280.1,23750.0,23280.1,23700.0,23694.55,4992.0,1178.29
2014-08-05,23626.0,23899.0,23500.0,23715.0,23788.4,3552.0,842.7
2014-08-06,23555.2,23868.95,23430.0,23481.0,23524.25,6894.0,1629.95
2014-08-07,23484.25,23685.0,23350.05,23650.0,23585.05,4190.0,986.16
2014-08-08,23504.0,23749.85,23360.0,23400.05,23434.35,2867.0,673.39
2014-08-11,23795.0,23797.95,23238.0,23250.0,23360.2,4763.0,1115.77
2014-08-12,23336.0,23599.0,23336.0,23400.0,23399.85,3665.0,858.12
2014-08-13,23360.0,23567.8,23275.0,23303.0,23329.65,3867.0,903.45
2014-08-14,23300.0,23470.0,23260.0,23330.0,23364.95,1704.0,398.49
2014-08-18,23300.0,24150.0,23275.05,24100.0,24097.95,5525.0,1318.43
2014-08-19,24050.0,24444.0,23815.15,24250.1,24315.55,5648.0,1369.99
2014-08-20,24299.0,24299.0,24020.05,24190.0,24163.8,3215.0,776.97
2014-08-21,24165.0,24345.0,24025.0,24250.0,24214.85,3649.0,882.72
2014-08-22,24250.0,24400.0,24199.25,24300.0,24325.15,2579.0,627.06
2014-08-25,24325.15,24379.95,24065.0,24081.1,24112.9,2870.0,694.74
2014-08-26,24005.05,24211.95,23900.0,24100.0,24047.3,3073.0,739.9
2014-08-27,24112.9,24320.0,24002.05,24270.0,24255.4,2907.0,702.73
2014-08-28,24013.0,24270.0,23953.15,23990.0,24030.95,2561.0,616.04
2014-09-01,24114.45,25299.0,24080.0,25230.0,25264.15,14553.0,3626.4
2014-09-02,25201.0,25850.0,25201.0,25725.0,25607.15,10606.0,2703.05
2014-09-03,25600.0,25797.85,25151.05,25590.0,25605.5,12641.0,3224.13
2014-09-04,25578.0,27104.4,25325.05,26720.0,26721.15,21789.0,5786.25
2014-09-05,26730.0,27561.0,26525.0,27250.0,27159.7,18623.0,5023.54
2014-09-08,27170.0,31099.0,27159.7,29565.0,29580.7,70854.0,20467.11
2014-09-09,29735.0,30299.9,29625.0,29954.0,29907.6,32100.0,9626.42
2014-09-10,29897.0,31513.85,29701.0,30941.1,31058.8,47833.0,14786.6
2014-09-11,31200.0,31700.0,31010.0,31103.95,31260.4,33972.0,10650.41
2014-09-12,31001.0,31774.9,31001.0,31200.0,31184.9,20476.0,6434.09
2014-09-15,31133.0,31849.85,31010.05,31500.0,31426.75,18237.0,5748.1
2014-09-16,31570.0,32098.7,30150.0,30350.05,30292.0,32147.0,10066.06
2014-09-17,30695.0,31440.0,30013.0,31300.0,31307.0,31288.0,9634.27
2014-09-18,31101.0,31739.75,31005.0,31551.0,31523.7,18562.0,5831.35
2014-09-19,31570.0,32120.05,31450.0,31725.0,31748.5,16044.0,5109.1
2014-09-22,31599.0,31950.0,31337.0,31570.0,31601.25,11229.0,3558.2
2014-09-23,31660.0,31850.0,30900.0,31050.25,30977.15,14425.0,4526.33
2014-09-24,31012.0,31470.05,30701.0,31436.3,31340.6,11627.0,3620.49
2014-09-25,31261.0,31608.0,30850.0,31000.05,30963.3,12503.0,3893.17
2014-09-26,31050.0,31400.0,29848.0,30800.0,30745.7,18567.0,5668.06
2014-09-29,30800.0,31190.0,30708.25,30920.2,31036.05,8361.0,2586.75
2014-09-30,30950.0,32880.0,30868.55,32747.0,32681.95,37941.0,12230.9
2014-10-01,32650.25,32900.05,31550.0,31600.0,31674.25,18459.0,5962.35
2014-10-07,31798.0,32285.0,31499.65,31999.0,31853.3,15962.0,5106.27
2014-10-08,31830.0,32282.0,31656.0,32185.45,32090.35,10932.0,3503.84
2014-10-09,32220.0,32397.85,31935.05,32000.0,31977.45,6864.0,2203.98
2014-10-10,31950.0,32348.0,31586.0,31652.0,31675.85,9986.0,3196.04
2014-10-13,31540.0,31859.95,31533.2,31601.15,31662.9,6397.0,2028.25
2014-10-14,31899.0,32000.0,31011.1,31160.0,31217.45,9998.0,3163.53
2014-10-16,31209.0,31575.0,30132.75,30270.0,30482.9,12136.0,3775.82
2014-10-17,30301.0,30900.0,30113.0,30280.0,30323.2,6907.0,2100.8
2014-10-20,30933.0,30933.0,30135.0,30151.0,30240.05,5422.0,1646.76
2014-10-21,30266.05,30960.0,30222.0,30630.0,30634.15,12106.0,3710.03
2014-10-22,30840.0,30900.0,30633.95,30680.0,30747.8,4148.0,1276.72
2014-10-23,30988.0,30988.0,30800.1,30920.0,30887.75,1270.0,392.06
2014-10-27,30949.0,31000.0,30610.0,30801.1,30742.5,5710.0,1756.17
2014-10-28,30712.0,31239.9,30674.0,31083.95,31067.25,6874.0,2126.67
2014-10-29,31151.1,31258.0,30922.2,31030.0,31071.45,5193.0,1614.6
2014-10-30,31100.0,31298.0,30775.0,30812.4,30897.2,26326.0,8155.91
2014-10-31,30999.0,31774.0,30952.0,31290.0,31315.65,8708.0,2733.32
2014-11-03,31450.0,32029.95,31320.05,31815.2,31828.25,9882.0,3140.19
2014-11-05,31555.0,32720.0,31555.0,32503.0,32428.8,13324.0,4311.23
2014-11-07,32590.0,32667.0,32101.0,32205.0,32336.3,5103.0,1652.48
2014-11-10,32299.0,32741.0,32203.2,32355.0,32380.85,6451.0,2093.05
2014-11-11,32450.0,32700.0,32245.0,32600.0,32634.55,6156.0,2000.01
2014-11-12,32675.0,33390.0,32145.35,32380.0,32286.1,31378.0,10343.41
2014-11-13,32499.9,32500.0,32050.5,32249.95,32244.75,5315.0,1714.33
2014-11-14,32260.0,32606.4,32215.65,32301.0,32355.25,7441.0,2411.54
2014-11-17,32679.8,32770.0,32210.0,32600.0,32621.2,6337.0,2056.68
2014-11-18,32663.0,33400.0,32440.0,32575.0,32618.0,6945.0,2271.97
2014-11-19,32798.85,33049.8,31666.0,32000.1,32095.8,11759.0,3814.54
2014-11-20,32271.55,32300.0,31700.05,32060.0,32044.9,5399.0,1728.58
2014-11-21,31950.0,32050.0,31600.0,31630.0,31676.05,7480.0,2378.76
2014-11-24,31700.1,32222.05,31700.1,31860.0,31921.7,6207.0,1985.04
2014-11-25,31990.0,32178.9,31520.0,31799.0,31714.25,7214.0,2290.17
2014-11-26,31860.0,33379.95,31725.0,33271.1,32989.7,47448.0,15546.72
2014-11-27,33400.0,33675.0,32880.0,33110.0,33151.2,24604.0,8192.93
2014-11-28,33298.0,33980.0,33200.05,33495.05,33543.7,15032.0,5057.64
2014-12-01,33601.1,33849.95,33470.0,33527.0,33532.75,7839.0,2637.81
2014-12-02,33699.0,34400.0,33450.0,34400.0,34281.45,17395.0,5912.55
2014-12-03,34330.0,37697.0,34225.1,37639.75,37496.0,60690.0,22040.72
2014-12-04,37780.0,39499.0,37250.2,37605.0,37615.25,73538.0,28055.67
2014-12-05,37900.0,38623.05,37719.05,38100.0,38051.9,21190.0,8094.02
2014-12-08,38150.0,38640.0,37400.0,37840.0,37831.65,19849.0,7542.07
2014-12-09,37879.9,38180.0,36418.0,37050.0,37073.25,23160.0,8618.0
2014-12-10,37070.0,37568.0,36798.25,37340.0,37224.2,13632.0,5071.77
2014-12-11,37453.0,38024.95,36535.05,37889.0,37674.8,21434.0,8044.26
2014-12-12,37900.0,38176.0,37399.95,37879.95,37747.4,12657.0,4783.71
2014-12-15,37400.0,38062.7,37369.9,37850.0,37880.15,11312.0,4272.42
2014-12-16,37514.0,37899.0,37025.0,37080.0,37210.95,12109.0,4527.4
2014-12-17,37000.1,37300.0,34565.1,35498.85,35561.25,27540.0,9878.01
2014-12-18,35940.0,37351.0,35653.45,37194.0,37146.2,21610.0,7885.19
2014-12-19,37599.0,38314.0,36700.0,37820.0,37871.15,18894.0,7164.54
2014-12-22,38005.0,38196.95,37223.95,37430.0,37472.65,12180.0,4576.89
2014-12-23,37540.0,37698.0,36820.2,36831.0,36935.65,11739.0,4365.38
2014-12-24,36999.0,37250.0,35786.0,36390.0,36186.45,27999.0,10190.28
2014-12-26,36499.0,37271.35,36210.0,36450.0,36442.95,7358.0,2688.5
2014-12-29,36719.9,38490.0,36501.0,38480.0,38414.45,30912.0,11661.51
2014-12-30,38411.0,38650.0,37800.0,37850.0,37923.8,16378.0,6242.57
2014-12-31,37923.8,38455.1,37531.9,37872.7,37918.55,14571.0,5544.75
2015-01-01,37950.0,38320.0,37848.35,38045.0,37981.35,9595.0,3654.8
2015-01-02,38150.0,38400.0,37981.0,38249.85,38192.25,11099.0,4239.31
2015-01-05,38299.0,39390.0,38000.0,38495.0,38477.3,38178.0,14771.1
2015-01-06,38350.0,38350.0,37350.0,37501.0,37460.0,15734.0,5933.21
2015-01-07,37499.0,37724.95,37011.0,37400.55,37381.05,10795.0,4036.28
2015-01-08,37790.0,38200.0,37712.55,38100.0,38076.5,13462.0,5117.96
2015-01-09,38400.0,38489.5,37500.0,37705.0,37707.25,11069.0,4183.76
2015-01-12,37799.0,38300.0,37611.0,38050.0,38094.45,11590.0,4401.29
2015-01-13,38150.0,38400.0,38002.35,38125.0,38170.1,9242.0,3532.31
2015-01-14,38180.0,38388.0,37925.85,38201.0,38235.35,8681.0,3319.82
2015-01-15,38460.35,38798.0,38011.15,38140.0,38321.4,11451.0,4396.73
2015-01-16,38400.0,39874.05,38140.0,39100.0,39161.75,24081.0,9420.07
2015-01-19,38925.0,39950.0,38925.0,39525.0,39496.1,17565.0,6950.83
2015-01-20,39700.0,39980.0,39400.1,39430.0,39513.2,15524.0,6157.96
2015-01-21,39540.0,39679.95,38800.05,38800.05,38902.65,8900.0,3480.88
2015-01-22,38999.0,39485.55,38959.0,39225.0,39146.55,10228.0,4013.43
2015-01-23,39550.0,39599.0,38420.0,38651.0,38728.15,10573.0,4107.58
2015-01-27,39005.0,40250.0,38801.45,39901.0,39944.6,20521.0,8144.07
2015-01-28,40049.0,40307.0,39501.5,39730.0,39729.55,9457.0,3774.06
2015-01-29,39900.0,40100.0,39599.0,39840.0,39901.5,8400.0,3351.02
2015-01-30,40000.0,40290.0,39651.0,40007.9,40036.9,7726.0,3088.63
2015-02-02,40000.0,40480.0,39900.05,40199.95,40218.25,7555.0,3039.21
2015-02-03,40397.0,41150.0,40253.55,40580.0,40623.4,16966.0,6907.79
2015-02-04,40674.0,40850.0,39700.0,39840.0,40056.3,8193.0,3295.1
2015-02-05,40150.0,40268.0,39650.0,39690.0,39729.1,4235.0,1691.62
2015-02-06,39850.0,39974.0,38500.0,38775.0,38837.4,7886.0,3089.62
2015-02-09,38849.9,38849.9,37111.0,37270.0,37290.1,9430.0,3555.52
2015-02-10,37496.0,38299.0,35520.0,36770.0,36648.95,17124.0,6316.51
2015-02-11,37199.0,38048.0,37000.0,37930.0,37877.25,15305.0,5741.33
2015-02-12,38290.0,41664.95,38000.0,41650.0,40755.25,59601.0,23755.62
2015-02-13,41540.0,41782.0,40250.1,40450.0,40585.5,26119.0,10656.86
2015-02-16,40750.0,41470.0,40566.0,41040.1,40994.65,15540.0,6379.3
2015-02-18,41199.0,41700.0,40670.35,41339.0,41445.95,10466.0,4325.21
2015-02-19,41687.0,41687.0,40330.0,41100.0,41119.0,9764.0,3995.58
2015-02-20,41349.0,41349.0,40638.65,40777.0,40945.75,7555.0,3094.13
2015-02-23,40949.0,41158.0,40420.0,40462.2,40550.75,5923.0,2414.55
2015-02-24,40640.0,41180.0,40488.9,40850.0,40874.7,6536.0,2671.13
2015-02-25,40800.0,41130.1,40710.65,40900.05,40912.3,7821.0,3199.33
2015-02-26,40950.0,40998.0,39551.2,40007.95,39833.8,18102.0,7251.73
2015-02-27,40048.0,41450.0,40000.0,41130.0,41200.75,13165.0,5386.87
2015-02-28,41400.0,41440.0,40011.25,41250.0,41200.35,8888.0,3634.84
2015-03-02,41305.0,42474.9,40787.05,42320.0,42286.2,17509.0,7312.35
2015-03-03,42300.0,42365.85,41750.6,41872.1,41975.2,10024.0,4210.97
2015-03-04,41474.9,42149.0,41160.0,41301.0,41323.9,9595.0,3991.89
2015-03-05,41448.0,41940.0,41204.35,41606.0,41634.2,7062.0,2939.16
2015-03-09,41500.0,41500.0,40912.35,41100.0,41065.35,4418.0,1816.61
2015-03-10,41423.95,41547.7,41149.05,41301.0,41262.25,7050.0,2911.66
2015-03-11,41350.0,41924.0,41201.8,41557.6,41451.75,6071.0,2523.54
2015-03-12,41550.0,41850.0,41429.0,41651.0,41651.25,6049.0,2519.19
2015-03-13,41784.0,41840.0,40100.0,40120.2,40241.45,10038.0,4081.64
2015-03-16,40300.0,40499.35,39698.1,40150.0,40160.95,10671.0,4270.48
2015-03-17,40299.0,40700.0,40003.0,40375.0,40459.7,5397.0,2182.15
2015-03-18,40695.0,40763.95,40313.0,40530.0,40555.1,4375.0,1774.01
2015-03-19,41178.6,41178.6,40150.0,40215.0,40298.3,6393.0,2603.39
2015-03-20,40400.0,40594.75,39697.05,39910.0,39891.05,5935.0,2372.89
2015-03-23,40000.0,40196.15,38065.05,38451.0,38471.9,10310.0,4026.4
2015-03-24,38510.0,38999.0,37586.9,37641.0,37714.0,9230.0,3519.93
2015-03-25,38010.0,38010.0,37350.0,37650.0,37610.95,12640.0,4743.48
2015-03-26,37400.0,37549.0,37003.3,37350.0,37150.5,10750.0,4010.56
2015-03-27,38000.0,38000.0,36908.3,37725.0,37661.9,7681.0,2874.94
2015-03-30,37965.0,39134.9,37850.0,38800.0,38829.6,8712.0,3355.86
2015-03-31,38999.0,39450.0,38551.5,38589.75,38750.65,9714.0,3788.13
2015-04-01,38850.0,39660.4,38405.3,39485.7,39557.0,7711.0,3025.61
2015-04-06,39986.0,40080.0,39516.1,39805.0,39891.35,4780.0,1902.67
2015-04-07,39850.0,40753.7,39547.3,40500.0,40612.2,9166.0,3693.23
2015-04-08,40924.0,41093.0,40550.0,40731.0,40865.15,7299.0,2979.95
2015-04-09,40940.0,41109.9,40500.05,40835.0,40831.25,6553.0,2675.66
2015-04-10,40900.0,41450.0,40450.15,41270.05,41326.9,8441.0,3474.35
2015-04-13,41499.0,41990.0,41300.0,41780.0,41856.1,8456.0,3529.22
2015-04-15,41950.0,41979.95,41405.05,41500.0,41561.05,4894.0,2042.96
2015-04-16,41501.0,41740.0,41009.65,41500.0,41559.55,5894.0,2440.47
2015-04-17,41684.25,41884.6,40700.05,41040.0,41014.45,6622.0,2738.79
2015-04-20,41390.0,41390.0,39753.05,39950.0,39911.55,8571.0,3460.1
2015-04-21,40000.0,40332.95,38925.1,39068.4,39068.4,10453.0,4123.78
2015-04-22,39389.0,39499.0,38201.5,38644.05,38739.9,13941.0,5399.43
2015-04-23,38980.0,40609.0,38950.5,40136.0,40014.25,49516.0,19756.25
2015-04-24,40255.0,40388.0,38701.05,38715.0,38944.55,20820.0,8178.0
2015-04-27,38900.0,39199.9,37000.0,37001.0,37148.25,13346.0,5014.63
2015-04-28,37185.55,38049.95,36675.05,37000.0,37315.15,18750.0,6983.6
2015-04-29,37350.0,37625.0,36880.0,36880.0,37025.6,9515.0,3544.83
2015-04-30,36924.0,37089.0,36402.15,36859.9,36664.15,16100.0,5906.87
2015-05-04,37000.0,37950.0,36801.0,37799.0,37813.3,11178.0,4192.73
2015-05-05,37813.0,38098.9,37640.45,37850.0,37881.8,4729.0,1792.46
2015-05-06,37690.0,37850.0,36160.9,36250.0,36345.7,10909.0,4013.28
2015-05-07,36299.85,36300.05,34702.0,34800.0,35003.1,18142.0,6378.64
2015-05-08,35288.0,36150.0,35286.95,35800.0,35902.45,7340.0,2628.08
2015-05-11,36102.0,36873.45,36011.15,36700.0,36715.5,8453.0,3086.61
2015-05-12,36705.0,36848.95,35205.55,35239.0,35402.65,7855.0,2799.29
2015-05-13,35550.0,36330.0,35261.0,36110.0,36140.55,11067.0,3979.05
2015-05-14,36589.0,36589.0,35400.0,36370.0,36452.25,8303.0,2997.28
2015-05-15,36687.0,36800.0,36300.0,36400.15,36513.55,5527.0,2022.76
2015-05-18,36450.0,37350.0,36450.0,37150.0,37187.25,10926.0,4044.76
2015-05-19,37100.0,37277.55,36001.1,36130.05,36219.7,11900.0,4366.16
2015-05-20,36351.0,36534.95,35656.0,35800.05,35922.0,10331.0,3730.37
2015-05-21,36090.0,36270.0,35645.0,35750.0,35762.85,6130.0,2202.09
2015-05-22,35991.0,36001.0,35580.05,35699.95,35675.5,5129.0,1838.92
2015-05-25,35675.0,36100.0,35500.0,35619.9,35572.25,6353.0,2267.95
2015-05-26,35800.0,35980.0,35501.0,35511.0,35559.1,4581.0,1633.96
2015-05-27,35590.0,35946.95,35118.35,35800.0,35740.95,7335.0,2607.27
2015-05-28,35750.0,36000.0,35280.0,35331.0,35381.7,6443.0,2287.48
2015-05-29,35310.0,36002.0,35310.0,35870.1,35874.3,7513.0,2691.72
2015-06-01,36200.0,36380.0,35860.5,35990.0,36029.3,5403.0,1952.52
2015-06-02,36150.0,36199.0,34343.0,34552.5,34613.3,9303.0,3279.87
2015-06-03,34799.0,34989.0,33879.95,34850.0,34748.9,8633.0,2976.1
2015-06-04,34899.0,34999.9,34000.0,34500.0,34706.75,7349.0,2539.05
2015-06-05,34500.0,34785.95,34200.0,34201.05,34353.4,3942.0,1359.22
2015-06-08,34353.4,34399.0,33761.0,33800.0,33832.35,4927.0,1673.72
2015-06-09,33715.0,34059.0,32502.0,32700.0,32765.3,10185.0,3371.0
2015-06-10,33000.0,33475.15,32900.0,33200.0,33285.15,9217.0,3065.45
2015-06-11,33535.0,33750.0,31680.0,31810.0,31856.4,14726.0,4761.03
2015-06-12,31995.0,32149.9,31360.0,31950.0,31878.05,8506.0,2705.53
2015-06-15,31910.1,32490.3,31502.05,32110.05,32219.15,7449.0,2397.05
2015-06-16,32200.0,32490.0,31901.0,32489.0,32401.25,5565.0,1791.77
2015-06-17,32446.55,33534.95,32446.55,32947.0,33032.55,14035.0,4639.72
2015-06-18,33150.0,33350.0,32810.0,32847.6,33006.35,4861.0,1610.46
2015-06-19,33000.05,33673.4,33000.05,33100.0,33225.35,5975.0,1994.07
2015-06-22,33300.0,33950.0,32900.0,33860.0,33811.5,9398.0,3152.92
2015-06-23,33850.0,34440.0,33814.0,34365.0,34227.45,12198.0,4157.57
2015-06-24,34227.0,34549.0,33565.15,33625.0,33807.5,5743.0,1956.57
2015-06-25,33600.5,34030.0,33500.0,33697.95,33760.35,9508.0,3213.64
2015-06-26,33780.0,33970.0,33500.0,33789.0,33742.65,6292.0,2121.33
2015-06-29,33300.0,33500.0,32600.95,33200.0,33229.45,7182.0,2370.75
2015-06-30,33000.0,34400.05,32920.25,34195.0,34230.85,8837.0,2986.11
2015-07-01,34199.0,35170.0,34031.15,34800.0,34756.35,13239.0,4604.01
2015-07-02,34850.0,35235.0,34693.85,34740.0,34807.9,9762.0,3410.58
2015-07-03,35000.0,35198.0,34660.05,34725.05,34860.8,5847.0,2042.13
2015-07-06,34000.0,34939.95,33787.45,34870.0,34837.6,6105.0,2108.94
2015-07-07,35000.0,35500.65,34837.0,35050.0,35102.2,10000.0,3526.03
2015-07-08,35100.0,35350.0,34699.95,34950.0,34928.05,7929.0,2774.79
2015-07-09,34999.0,35500.0,34999.0,35130.0,35166.3,6615.0,2333.75
2015-07-10,35299.0,35600.0,35080.95,35349.0,35199.85,4546.0,1604.25
2015-07-13,35400.0,35790.0,34851.3,35584.1,35714.5,10799.0,3825.22
2015-07-14,35948.85,35948.85,35350.0,35400.0,35486.1,5496.0,1953.6
2015-07-15,35600.0,35888.0,35520.0,35798.0,35646.8,6461.0,2308.87
2015-07-16,35900.0,36268.0,35600.0,36180.0,36101.3,7772.0,2803.13
2015-07-17,36199.0,36399.0,36110.0,36389.0,36217.7,8249.0,2992.87
2015-07-20,36370.0,36750.0,36206.1,36721.0,36598.5,6498.0,2367.64
2015-07-21,36580.0,36845.0,36011.25,36031.0,36154.85,8268.0,3022.02
2015-07-22,36299.85,36546.95,36200.0,36424.0,36358.45,6335.0,2304.2
2015-07-23,36524.95,38299.95,36524.95,38215.0,38094.25,19862.0,7502.15
2015-07-24,38155.3,39199.95,38155.3,38600.0,38531.55,22726.0,8794.24
2015-07-27,38700.0,40100.0,38001.0,39115.0,38986.1,66489.0,26088.75
2015-07-28,39387.0,39570.9,38911.05,39229.9,39286.1,14637.0,5758.07
2015-07-29,39445.0,39800.0,39301.0,39500.0,39504.85,10506.0,4151.57
2015-07-30,39777.0,39809.95,39256.0,39499.0,39402.7,7533.0,2982.32
2015-07-31,39550.0,41179.95,39240.0,40890.0,40839.25,16848.0,6777.34
2015-08-03,41399.95,42750.0,40910.0,42600.0,42554.7,29745.0,12471.7
2015-08-04,42699.0,46079.95,42500.0,45425.1,45699.9,51033.0,22644.85
2015-08-05,45699.9,46399.0,44952.0,45205.0,45384.65,31505.0,14399.78
2015-08-06,45384.0,45444.0,44590.0,44852.25,44764.75,13216.0,5946.23
2015-08-07,44801.0,45499.0,44621.05,44860.0,44922.4,18023.0,8118.27
2015-08-10,44901.0,45325.6,44250.0,44310.0,44510.75,9673.0,4344.41
2015-08-11,44420.0,44600.0,41250.0,42532.15,42540.95,23911.0,10219.77
2015-08-12,42000.0,42290.0,41301.0,41530.0,41518.95,17464.0,7295.15
2015-08-13,41690.0,42640.4,41591.95,41910.1,41854.25,13040.0,5491.93
2015-08-14,42088.0,42920.0,42030.0,42700.0,42567.65,13375.0,5693.82
2015-08-17,42600.0,43189.05,42200.0,42575.0,42597.45,9371.0,4007.09
2015-08-18,42942.9,44398.0,42671.1,44265.0,44138.1,13425.0,5837.33
2015-08-19,44266.0,44500.0,43651.1,44000.0,44053.8,13203.0,5823.38
2015-08-20,44074.0,44671.55,43210.0,43380.0,43446.25,12185.0,5358.24
2015-08-21,43200.0,43603.05,41800.0,43255.05,43388.6,13184.0,5623.08
2015-08-24,42700.0,42700.0,38000.2,39199.0,38788.95,24954.0,10029.89
2015-08-25,39880.0,40250.0,36679.05,39800.0,39882.8,30120.0,11662.82
2015-08-26,39900.0,40549.7,38822.6,40200.0,40069.75,24497.0,9807.78
2015-08-27,40500.0,41500.0,40500.0,40900.0,40907.85,17189.0,7047.06
2015-08-28,41550.0,41749.9,40699.0,41100.0,41007.6,16890.0,6959.82
2015-08-31,41007.6,41449.0,39888.0,40699.0,40392.2,7629.0,3108.17
2015-09-01,40199.0,40237.75,39020.2,39700.0,39684.5,18614.0,7392.18
2015-09-02,39858.0,40544.3,39656.05,40000.0,40263.35,12230.0,4908.51
2015-09-03,40325.0,40769.95,40150.0,40300.75,40258.75,9436.0,3818.67
2015-09-04,40050.0,40051.0,38450.0,38450.0,38678.1,17021.0,6634.55
2015-09-07,38680.0,38927.6,37768.0,37826.05,38005.2,7879.0,3017.07
